year,round,region_number,region_name,seed,score,team,team.1,score.1,seed.1,text_chunk
2013,2,3,South,3,78,Florida,Minnesota,64,11,"NCAA Tournament Game (2013), Round 2, South region. Florida (Seed 3) 78 - Minnesota (Seed 11) 64. ... Upset: no upset."
2013,2,3,South,4,78,Michigan,VCU,53,5,"NCAA Tournament Game (2013), Round 2, South region. Michigan (Seed 4) 78 - VCU (Seed 5) 53. ... Upset: no upset."
2013,2,4,East,1,58,Indiana,Temple,52,9,"NCAA Tournament Game (2013), Round 2, East region. Indiana (Seed 1) 58 - Temple (Seed 9) 52. ... Upset: no upset."
2013,2,4,East,2,63,Miami,Illinois,59,7,"NCAA Tournament Game (2013), Round 2, East region. Miami (Seed 2) 63 - Illinois (Seed 7) 59. ... Upset: no upset."
2013,2,4,East,3,74,Marquette,Butler,72,6,"NCAA Tournament Game (2013), Round 2, East region. Marquette (Seed 3) 74 - Butler (Seed 6) 72. ... Upset: no upset."
2013,2,4,East,4,66,Syracuse,California,60,12,"NCAA Tournament Game (2013), Round 2, East region. Syracuse (Seed 4) 66 - California (Seed 12) 60. ... Upset: no upset."
2013,3,1,Midwest,1,77,Louisville,Oregon,69,12,"NCAA Tournament Game (2013), Round 3, Midwest region. Louisville (Seed 1) 77 - Oregon (Seed 12) 69. ... Upset: no upset."
2013,3,1,Midwest,2,71,Duke,Michigan St,61,3,"NCAA Tournament Game (2013), Round 3, Midwest region. Duke (Seed 2) 71 - Michigan St (Seed 3) 61. ... Upset: no upset."
2013,3,2,West,9,72,Wichita St,La Salle,58,13,"NCAA Tournament Game (2013), Round 3, West region. Wichita St (Seed 9) 72 - La Salle (Seed 13) 58. ... Upset: no upset."
2013,3,2,West,2,73,Ohio St,Arizona,70,6,"NCAA Tournament Game (2013), Round 3, West region. Ohio St (Seed 2) 73 - Arizona (Seed 6) 70. ... Upset: no upset."
2013,3,3,South,1,85,Kansas,Michigan,87,4,"NCAA Tournament Game (2013), Round 3, South region. Kansas (Seed 1) 85 - Michigan (Seed 4) 87. ... Upset: UPSET."
2013,3,3,South,15,50,Florida Gulf Coast,Florida,62,3,"NCAA Tournament Game (2013), Round 3, South region. Florida Gulf Coast (Seed 15) 50 - Florida (Seed 3) 62. ... Upset: no upset."
2013,3,4,East,1,50,Indiana,Syracuse,61,4,"NCAA Tournament Game (2013), Round 3, East region. Indiana (Seed 1) 50 - Syracuse (Seed 4) 61. ... Upset: UPSET."
2013,3,4,East,2,61,Miami,Marquette,71,3,"NCAA Tournament Game (2013), Round 3, East region. Miami (Seed 2) 61 - Marquette (Seed 3) 71. ... Upset: UPSET."
2013,4,1,Midwest,1,85,Louisville,Duke,63,2,"NCAA Tournament Game (2013), Round 4, Midwest region. Louisville (Seed 1) 85 - Duke (Seed 2) 63. ... Upset: no upset."
2013,4,2,West,9,70,Wichita St,Ohio St,66,2,"NCAA Tournament Game (2013), Round 4, West region. Wichita St (Seed 9) 70 - Ohio St (Seed 2) 66. ... Upset: UPSET."
2013,4,3,South,4,79,Michigan,Florida,59,3,"NCAA Tournament Game (2013), Round 4, South region. Michigan (Seed 4) 79 - Florida (Seed 3) 59. ... Upset: UPSET."
2013,4,4,East,4,55,Syracuse,Marquette,39,3,"NCAA Tournament Game (2013), Round 4, East region. Syracuse (Seed 4) 55 - Marquette (Seed 3) 39. ... Upset: UPSET."
2013,5,1,Final Four,1,72,Louisville,Wichita St,68,9,"NCAA Tournament Game (2013), Round 5, Final Four region. Louisville (Seed 1) 72 - Wichita St (Seed 9) 68. ... Upset: no upset."
2013,5,2,Final Four,4,61,Michigan,Syracuse,56,4,"NCAA Tournament Game (2013), Round 5, Final Four region. Michigan (Seed 4) 61 - Syracuse (Seed 4) 56. ... Upset: no upset."
2013,6,1,Championship,1,82,Louisville,Michigan,76,4,"NCAA Tournament Game (2013), Round 6, Championship region. Louisville (Seed 1) 82 - Michigan (Seed 4) 76. ... Upset: no upset."
2014,1,1,South,1,67,Florida,Albany,55,16,"NCAA Tournament Game (2014), Round 1, South region. Florida (Seed 1) 67 - Albany (Seed 16) 55. ... Upset: no upset."
2014,1,1,South,2,80,Kansas,Eastern Kentucky,69,15,"NCAA Tournament Game (2014), Round 1, South region. Kansas (Seed 2) 80 - Eastern Kentucky (Seed 15) 69. ... Upset: no upset."
2014,1,1,South,3,77,Syracuse,Western Michigan,53,14,"NCAA Tournament Game (2014), Round 1, South region. Syracuse (Seed 3) 77 - Western Michigan (Seed 14) 53. ... Upset: no upset."
2014,1,1,South,4,76,UCLA,Tulsa,59,13,"NCAA Tournament Game (2014), Round 1, South region. UCLA (Seed 4) 76 - Tulsa (Seed 13) 59. ... Upset: no upset."
2014,1,1,South,5,75,VCU,Stephen F Austin,77,12,"NCAA Tournament Game (2014), Round 1, South region. VCU (Seed 5) 75 - Stephen F Austin (Seed 12) 77. ... Upset: UPSET."
2014,1,1,South,6,59,Ohio St,Dayton,60,11,"NCAA Tournament Game (2014), Round 1, South region. Ohio St (Seed 6) 59 - Dayton (Seed 11) 60. ... Upset: UPSET."
2014,1,1,South,7,53,New Mexico,Stanford,58,10,"NCAA Tournament Game (2014), Round 1, South region. New Mexico (Seed 7) 53 - Stanford (Seed 10) 58. ... Upset: UPSET."
2014,1,1,South,8,48,Colorado,Pittsburgh,77,9,"NCAA Tournament Game (2014), Round 1, South region. Colorado (Seed 8) 48 - Pittsburgh (Seed 9) 77. ... Upset: UPSET."
2014,1,2,East,1,70,Virginia,Coastal Carolina,59,16,"NCAA Tournament Game (2014), Round 1, East region. Virginia (Seed 1) 70 - Coastal Carolina (Seed 16) 59. ... Upset: no upset."
2014,1,2,East,2,73,Villanova,Wisconsin Milwaukee,53,15,"NCAA Tournament Game (2014), Round 1, East region. Villanova (Seed 2) 73 - Wisconsin Milwaukee (Seed 15) 53. ... Upset: no upset."
2014,1,2,East,3,93,Iowa St,North Carolina Central,75,14,"NCAA Tournament Game (2014), Round 1, East region. Iowa St (Seed 3) 93 - North Carolina Central (Seed 14) 75. ... Upset: no upset."
2014,1,2,East,4,93,Michigan St,Delaware,78,13,"NCAA Tournament Game (2014), Round 1, East region. Michigan St (Seed 4) 93 - Delaware (Seed 13) 78. ... Upset: no upset."
2014,1,2,East,5,57,Cincinnati,Harvard,61,12,"NCAA Tournament Game (2014), Round 1, East region. Cincinnati (Seed 5) 57 - Harvard (Seed 12) 61. ... Upset: UPSET."
2014,1,2,East,6,79,North Carolina,Providence,77,11,"NCAA Tournament Game (2014), Round 1, East region. North Carolina (Seed 6) 79 - Providence (Seed 11) 77. ... Upset: no upset."
2014,1,2,East,7,89,Connecticut,St Josephs,81,10,"NCAA Tournament Game (2014), Round 1, East region. Connecticut (Seed 7) 89 - St Josephs (Seed 10) 81. ... Upset: no upset."
2014,1,2,East,8,71,Memphis,George Washington,66,9,"NCAA Tournament Game (2014), Round 1, East region. Memphis (Seed 8) 71 - George Washington (Seed 9) 66. ... Upset: no upset."
2014,1,3,West,1,88,Arizona,Weber St,59,16,"NCAA Tournament Game (2014), Round 1, West region. Arizona (Seed 1) 88 - Weber St (Seed 16) 59. ... Upset: no upset."
2014,1,3,West,2,75,Wisconsin,American,35,15,"NCAA Tournament Game (2014), Round 1, West region. Wisconsin (Seed 2) 75 - American (Seed 15) 35. ... Upset: no upset."
2014,1,3,West,3,76,Creighton,Louisiana Lafayette,66,14,"NCAA Tournament Game (2014), Round 1, West region. Creighton (Seed 3) 76 - Louisiana Lafayette (Seed 14) 66. ... Upset: no upset."
2014,1,3,West,4,73,San Diego St,New Mexico St,69,13,"NCAA Tournament Game (2014), Round 1, West region. San Diego St (Seed 4) 73 - New Mexico St (Seed 13) 69. ... Upset: no upset."
2014,1,3,West,5,75,Oklahoma,North Dakota St,80,12,"NCAA Tournament Game (2014), Round 1, West region. Oklahoma (Seed 5) 75 - North Dakota St (Seed 12) 80. ... Upset: UPSET."
2014,1,3,West,6,74,Baylor,Nebraska,60,11,"NCAA Tournament Game (2014), Round 1, West region. Baylor (Seed 6) 74 - Nebraska (Seed 11) 60. ... Upset: no upset."
2014,1,3,West,7,87,Oregon,BYU,68,10,"NCAA Tournament Game (2014), Round 1, West region. Oregon (Seed 7) 87 - BYU (Seed 10) 68. ... Upset: no upset."
2014,1,3,West,8,85,Gonzaga,Oklahoma St,77,9,"NCAA Tournament Game (2014), Round 1, West region. Gonzaga (Seed 8) 85 - Oklahoma St (Seed 9) 77. ... Upset: no upset."
2014,1,4,Midwest,1,64,Wichita St,Cal Poly,37,16,"NCAA Tournament Game (2014), Round 1, Midwest region. Wichita St (Seed 1) 64 - Cal Poly (Seed 16) 37. ... Upset: no upset."
2014,1,4,Midwest,2,57,Michigan,Wofford,40,15,"NCAA Tournament Game (2014), Round 1, Midwest region. Michigan (Seed 2) 57 - Wofford (Seed 15) 40. ... Upset: no upset."
2014,1,4,Midwest,3,71,Duke,Mercer,78,14,"NCAA Tournament Game (2014), Round 1, Midwest region. Duke (Seed 3) 71 - Mercer (Seed 14) 78. ... Upset: UPSET."
2014,1,4,Midwest,4,71,Louisville,Manhattan,64,13,"NCAA Tournament Game (2014), Round 1, Midwest region. Louisville (Seed 4) 71 - Manhattan (Seed 13) 64. ... Upset: no upset."
2014,1,4,Midwest,5,83,St Louis,NC State,80,12,"NCAA Tournament Game (2014), Round 1, Midwest region. St Louis (Seed 5) 83 - NC State (Seed 12) 80. ... Upset: no upset."
2014,1,4,Midwest,6,67,Massachusetts,Tennessee,86,11,"NCAA Tournament Game (2014), Round 1, Midwest region. Massachusetts (Seed 6) 67 - Tennessee (Seed 11) 86. ... Upset: UPSET."
2014,1,4,Midwest,7,87,Texas,Arizona St,85,10,"NCAA Tournament Game (2014), Round 1, Midwest region. Texas (Seed 7) 87 - Arizona St (Seed 10) 85. ... Upset: no upset."
2014,1,4,Midwest,8,56,Kentucky,Kansas St,49,9,"NCAA Tournament Game (2014), Round 1, Midwest region. Kentucky (Seed 8) 56 - Kansas St (Seed 9) 49. ... Upset: no upset."
2014,2,1,South,1,61,Florida,Pittsburgh,45,9,"NCAA Tournament Game (2014), Round 2, South region. Florida (Seed 1) 61 - Pittsburgh (Seed 9) 45. ... Upset: no upset."
2014,2,1,South,2,57,Kansas,Stanford,60,10,"NCAA Tournament Game (2014), Round 2, South region. Kansas (Seed 2) 57 - Stanford (Seed 10) 60. ... Upset: UPSET."
2014,2,1,South,3,53,Syracuse,Dayton,55,11,"NCAA Tournament Game (2014), Round 2, South region. Syracuse (Seed 3) 53 - Dayton (Seed 11) 55. ... Upset: UPSET."
2014,2,1,South,4,77,UCLA,Stephen F Austin,60,12,"NCAA Tournament Game (2014), Round 2, South region. UCLA (Seed 4) 77 - Stephen F Austin (Seed 12) 60. ... Upset: no upset."
2014,2,2,East,1,78,Virginia,Memphis,60,8,"NCAA Tournament Game (2014), Round 2, East region. Virginia (Seed 1) 78 - Memphis (Seed 8) 60. ... Upset: no upset."
2014,2,2,East,2,65,Villanova,Connecticut,77,7,"NCAA Tournament Game (2014), Round 2, East region. Villanova (Seed 2) 65 - Connecticut (Seed 7) 77. ... Upset: UPSET."
2014,2,2,East,3,85,Iowa St,North Carolina,83,6,"NCAA Tournament Game (2014), Round 2, East region. Iowa St (Seed 3) 85 - North Carolina (Seed 6) 83. ... Upset: no upset."
2014,2,2,East,4,80,Michigan St,Harvard,73,12,"NCAA Tournament Game (2014), Round 2, East region. Michigan St (Seed 4) 80 - Harvard (Seed 12) 73. ... Upset: no upset."
2014,2,3,West,1,84,Arizona,Gonzaga,81,8,"NCAA Tournament Game (2014), Round 2, West region. Arizona (Seed 1) 84 - Gonzaga (Seed 8) 81. ... Upset: no upset."
2014,2,3,West,2,85,Wisconsin,Oregon,77,7,"NCAA Tournament Game (2014), Round 2, West region. Wisconsin (Seed 2) 85 - Oregon (Seed 7) 77. ... Upset: no upset."
2014,2,3,West,3,55,Creighton,Baylor,85,6,"NCAA Tournament Game (2014), Round 2, West region. Creighton (Seed 3) 55 - Baylor (Seed 6) 85. ... Upset: UPSET."
2014,2,3,West,4,63,San Diego St,North Dakota St,44,12,"NCAA Tournament Game (2014), Round 2, West region. San Diego St (Seed 4) 63 - North Dakota St (Seed 12) 44. ... Upset: no upset."
2014,2,4,Midwest,1,76,Wichita St,Kentucky,78,8,"NCAA Tournament Game (2014), Round 2, Midwest region. Wichita St (Seed 1) 76 - Kentucky (Seed 8) 78. ... Upset: UPSET."
2014,2,4,Midwest,2,79,Michigan,Texas,65,7,"NCAA Tournament Game (2014), Round 2, Midwest region. Michigan (Seed 2) 79 - Texas (Seed 7) 65. ... Upset: no upset."
2014,2,4,Midwest,14,63,Mercer,Tennessee,83,11,"NCAA Tournament Game (2014), Round 2, Midwest region. Mercer (Seed 14) 63 - Tennessee (Seed 11) 83. ... Upset: no upset."
2014,2,4,Midwest,4,66,Louisville,St Louis,51,5,"NCAA Tournament Game (2014), Round 2, Midwest region. Louisville (Seed 4) 66 - St Louis (Seed 5) 51. ... Upset: no upset."
2014,3,1,South,1,79,Florida,UCLA,68,4,"NCAA Tournament Game (2014), Round 3, South region. Florida (Seed 1) 79 - UCLA (Seed 4) 68. ... Upset: no upset."
2014,3,1,South,10,72,Stanford,Dayton,82,11,"NCAA Tournament Game (2014), Round 3, South region. Stanford (Seed 10) 72 - Dayton (Seed 11) 82. ... Upset: UPSET."
2014,3,2,East,1,59,Virginia,Michigan St,61,4,"NCAA Tournament Game (2014), Round 3, East region. Virginia (Seed 1) 59 - Michigan St (Seed 4) 61. ... Upset: UPSET."
2014,3,2,East,7,81,Connecticut,Iowa St,76,3,"NCAA Tournament Game (2014), Round 3, East region. Connecticut (Seed 7) 81 - Iowa St (Seed 3) 76. ... Upset: UPSET."
2014,3,3,West,1,70,Arizona,San Diego St,64,4,"NCAA Tournament Game (2014), Round 3, West region. Arizona (Seed 1) 70 - San Diego St (Seed 4) 64. ... Upset: no upset."
2014,3,3,West,2,69,Wisconsin,Baylor,52,6,"NCAA Tournament Game (2014), Round 3, West region. Wisconsin (Seed 2) 69 - Baylor (Seed 6) 52. ... Upset: no upset."
2014,3,4,Midwest,8,74,Kentucky,Louisville,69,4,"NCAA Tournament Game (2014), Round 3, Midwest region. Kentucky (Seed 8) 74 - Louisville (Seed 4) 69. ... Upset: UPSET."
2014,3,4,Midwest,2,73,Michigan,Tennessee,71,11,"NCAA Tournament Game (2014), Round 3, Midwest region. Michigan (Seed 2) 73 - Tennessee (Seed 11) 71. ... Upset: no upset."
2014,4,1,South,1,62,Florida,Dayton,52,11,"NCAA Tournament Game (2014), Round 4, South region. Florida (Seed 1) 62 - Dayton (Seed 11) 52. ... Upset: no upset."
2014,4,2,East,4,54,Michigan St,Connecticut,60,7,"NCAA Tournament Game (2014), Round 4, East region. Michigan St (Seed 4) 54 - Connecticut (Seed 7) 60. ... Upset: UPSET."
2014,4,3,West,1,63,Arizona,Wisconsin,64,2,"NCAA Tournament Game (2014), Round 4, West region. Arizona (Seed 1) 63 - Wisconsin (Seed 2) 64. ... Upset: UPSET."
2014,4,4,Midwest,8,75,Kentucky,Michigan,72,2,"NCAA Tournament Game (2014), Round 4, Midwest region. Kentucky (Seed 8) 75 - Michigan (Seed 2) 72. ... Upset: UPSET."
2014,5,1,Final Four,1,53,Florida,Connecticut,63,7,"NCAA Tournament Game (2014), Round 5, Final Four region. Florida (Seed 1) 53 - Connecticut (Seed 7) 63. ... Upset: UPSET."
2014,5,2,Final Four,2,73,Wisconsin,Kentucky,74,8,"NCAA Tournament Game (2014), Round 5, Final Four region. Wisconsin (Seed 2) 73 - Kentucky (Seed 8) 74. ... Upset: UPSET."
2014,6,1,Championship,7,60,Connecticut,Kentucky,54,8,"NCAA Tournament Game (2014), Round 6, Championship region. Connecticut (Seed 7) 60 - Kentucky (Seed 8) 54. ... Upset: no upset."
2015,1,1,Midwest,1,79,Kentucky,Hampton,56,16,"NCAA Tournament Game (2015), Round 1, Midwest region. Kentucky (Seed 1) 79 - Hampton (Seed 16) 56. ... Upset: no upset."
2015,1,1,Midwest,2,75,Kansas,New Mexico St,56,15,"NCAA Tournament Game (2015), Round 1, Midwest region. Kansas (Seed 2) 75 - New Mexico St (Seed 15) 56. ... Upset: no upset."
2015,1,1,Midwest,3,69,Notre Dame,Northeastern,65,14,"NCAA Tournament Game (2015), Round 1, Midwest region. Notre Dame (Seed 3) 69 - Northeastern (Seed 14) 65. ... Upset: no upset."
2015,1,1,Midwest,4,65,Maryland,Valparaiso,62,13,"NCAA Tournament Game (2015), Round 1, Midwest region. Maryland (Seed 4) 65 - Valparaiso (Seed 13) 62. ... Upset: no upset."
2015,1,1,Midwest,5,68,West Virginia,Buffalo,62,12,"NCAA Tournament Game (2015), Round 1, Midwest region. West Virginia (Seed 5) 68 - Buffalo (Seed 12) 62. ... Upset: no upset."
2015,1,1,Midwest,6,56,Butler,Texas,48,11,"NCAA Tournament Game (2015), Round 1, Midwest region. Butler (Seed 6) 56 - Texas (Seed 11) 48. ... Upset: no upset."
2015,1,1,Midwest,7,81,Wichita St,Indiana,76,10,"NCAA Tournament Game (2015), Round 1, Midwest region. Wichita St (Seed 7) 81 - Indiana (Seed 10) 76. ... Upset: no upset."
2015,1,1,Midwest,8,66,Cincinnati,Purdue,65,9,"NCAA Tournament Game (2015), Round 1, Midwest region. Cincinnati (Seed 8) 66 - Purdue (Seed 9) 65. ... Upset: no upset."
2015,1,2,West,1,86,Wisconsin,Coastal Carolina,72,16,"NCAA Tournament Game (2015), Round 1, West region. Wisconsin (Seed 1) 86 - Coastal Carolina (Seed 16) 72. ... Upset: no upset."
2015,1,2,West,2,93,Arizona,Texas Southern,72,15,"NCAA Tournament Game (2015), Round 1, West region. Arizona (Seed 2) 93 - Texas Southern (Seed 15) 72. ... Upset: no upset."
2015,1,2,West,3,56,Baylor,Georgia St,57,14,"NCAA Tournament Game (2015), Round 1, West region. Baylor (Seed 3) 56 - Georgia St (Seed 14) 57. ... Upset: UPSET."
2015,1,2,West,4,67,North Carolina,Harvard,65,13,"NCAA Tournament Game (2015), Round 1, West region. North Carolina (Seed 4) 67 - Harvard (Seed 13) 65. ... Upset: no upset."
2015,1,2,West,5,56,Arkansas,Wofford,53,12,"NCAA Tournament Game (2015), Round 1, West region. Arkansas (Seed 5) 56 - Wofford (Seed 12) 53. ... Upset: no upset."
2015,1,2,West,6,76,Xavier,Ole Miss,57,11,"NCAA Tournament Game (2015), Round 1, West region. Xavier (Seed 6) 76 - Ole Miss (Seed 11) 57. ... Upset: no upset."
2015,1,2,West,7,72,VCU,Ohio St,75,10,"NCAA Tournament Game (2015), Round 1, West region. VCU (Seed 7) 72 - Ohio St (Seed 10) 75. ... Upset: UPSET."
2015,1,2,West,8,79,Oregon,Oklahoma St,73,9,"NCAA Tournament Game (2015), Round 1, West region. Oregon (Seed 8) 79 - Oklahoma St (Seed 9) 73. ... Upset: no upset."
2015,1,3,East,1,93,Villanova,Lafayette,52,16,"NCAA Tournament Game (2015), Round 1, East region. Villanova (Seed 1) 93 - Lafayette (Seed 16) 52. ... Upset: no upset."
2015,1,3,East,2,79,Virginia,Belmont,67,15,"NCAA Tournament Game (2015), Round 1, East region. Virginia (Seed 2) 79 - Belmont (Seed 15) 67. ... Upset: no upset."
2015,1,3,East,3,69,Oklahoma,Albany,60,14,"NCAA Tournament Game (2015), Round 1, East region. Oklahoma (Seed 3) 69 - Albany (Seed 14) 60. ... Upset: no upset."
2015,1,3,East,4,57,Louisville,Cal Irvine,55,13,"NCAA Tournament Game (2015), Round 1, East region. Louisville (Seed 4) 57 - Cal Irvine (Seed 13) 55. ... Upset: no upset."
2015,1,3,East,5,71,Northern Iowa,Wyoming,54,12,"NCAA Tournament Game (2015), Round 1, East region. Northern Iowa (Seed 5) 71 - Wyoming (Seed 12) 54. ... Upset: no upset."
2015,1,3,East,6,53,Providence,Dayton,66,11,"NCAA Tournament Game (2015), Round 1, East region. Providence (Seed 6) 53 - Dayton (Seed 11) 66. ... Upset: UPSET."
2015,1,3,East,7,70,Michigan St,Georgia,63,10,"NCAA Tournament Game (2015), Round 1, East region. Michigan St (Seed 7) 70 - Georgia (Seed 10) 63. ... Upset: no upset."
2015,1,3,East,8,66,NC State,LSU,65,9,"NCAA Tournament Game (2015), Round 1, East region. NC State (Seed 8) 66 - LSU (Seed 9) 65. ... Upset: no upset."
2015,1,4,South,1,85,Duke,Robert Morris,56,16,"NCAA Tournament Game (2015), Round 1, South region. Duke (Seed 1) 85 - Robert Morris (Seed 16) 56. ... Upset: no upset."
2015,1,4,South,2,86,Gonzaga,North Dakota St,76,15,"NCAA Tournament Game (2015), Round 1, South region. Gonzaga (Seed 2) 86 - North Dakota St (Seed 15) 76. ... Upset: no upset."
2015,1,4,South,3,59,Iowa St,UAB,60,14,"NCAA Tournament Game (2015), Round 1, South region. Iowa St (Seed 3) 59 - UAB (Seed 14) 60. ... Upset: UPSET."
2015,1,4,South,4,84,Georgetown,Eastern Washington,74,13,"NCAA Tournament Game (2015), Round 1, South region. Georgetown (Seed 4) 84 - Eastern Washington (Seed 13) 74. ... Upset: no upset."
2015,1,4,South,5,57,Utah,Stephen F Austin,50,12,"NCAA Tournament Game (2015), Round 1, South region. Utah (Seed 5) 57 - Stephen F Austin (Seed 12) 50. ... Upset: no upset."
2015,1,4,South,6,59,SMU,UCLA,60,11,"NCAA Tournament Game (2015), Round 1, South region. SMU (Seed 6) 59 - UCLA (Seed 11) 60. ... Upset: UPSET."
2015,1,4,South,7,83,Iowa,Davidson,52,10,"NCAA Tournament Game (2015), Round 1, South region. Iowa (Seed 7) 83 - Davidson (Seed 10) 52. ... Upset: no upset."
2015,1,4,South,8,76,San Diego St,St Johns,64,9,"NCAA Tournament Game (2015), Round 1, South region. San Diego St (Seed 8) 76 - St Johns (Seed 9) 64. ... Upset: no upset."
2015,2,1,Midwest,1,64,Kentucky,Cincinnati,51,8,"NCAA Tournament Game (2015), Round 2, Midwest region. Kentucky (Seed 1) 64 - Cincinnati (Seed 8) 51. ... Upset: no upset."
2015,2,1,Midwest,2,65,Kansas,Wichita St,78,7,"NCAA Tournament Game (2015), Round 2, Midwest region. Kansas (Seed 2) 65 - Wichita St (Seed 7) 78. ... Upset: UPSET."
2015,2,1,Midwest,3,67,Notre Dame,Butler,64,6,"NCAA Tournament Game (2015), Round 2, Midwest region. Notre Dame (Seed 3) 67 - Butler (Seed 6) 64. ... Upset: no upset."
2015,2,1,Midwest,4,59,Maryland,West Virginia,69,5,"NCAA Tournament Game (2015), Round 2, Midwest region. Maryland (Seed 4) 59 - West Virginia (Seed 5) 69. ... Upset: UPSET."
2015,2,2,West,1,72,Wisconsin,Oregon,65,8,"NCAA Tournament Game (2015), Round 2, West region. Wisconsin (Seed 1) 72 - Oregon (Seed 8) 65. ... Upset: no upset."
2015,2,2,West,2,73,Arizona,Ohio St,58,10,"NCAA Tournament Game (2015), Round 2, West region. Arizona (Seed 2) 73 - Ohio St (Seed 10) 58. ... Upset: no upset."
